Id,Name,UnitOfMeasurement,AddressingId,Quantity
54088,ADAPTADOR PVC REGISTRO 25MM TIGRE 27955657,12,3281,3
54042,TERMINAL FIO OLHAL FURO 5MM FIO 6MM AM INTELLI TP6-5,12,4135,110
54043,TERMINAL FIO OLHAL FURO 8MM FIO 6MM AM INTELLI TP6-8,12,4135,82
54041,TERMINAL FIO OLHAL FURO 4MM FIO 6MM AM INTELLI TP6-4,12,4135,98
53988,TOMADA SOBREPOR 2P+T 16A 200/250V AZUL STECK N3006,12,4012,6
53947,"TE PVC INTERNO 1.1/2"" CIPLA 2475",12,2722,2
54040,TERMINAL FIO OLHAL FURO 3MM FIO 6MM AM INTELLI TP6-3,12,4135,100
54706,"TE PVC INTERNO 1"" CIPLA 2473",12,4002,3
54660,ADESIVO LAMINACAO 880G CARPLAST CA210,0,1880,12
54705,"UNIAO PVC INTERNA 1"" CIPLA 2481",12,4008,2
54787,PLACA 2 MODULOS 4X2 DISTANCIADO BRANCO SIENA ALUMBRA 6406,12,2095,1
54785,PLACA 2 MODULOS 4X2 HORIZONTAL BRANCO SIENA ALUMBRA 6402,12,1518,19
54645,LUVA PVC CORRER JE PBA DN50 DE60 TIGRE 23260603,12,3251,14
53499,"REGISTRO ESFERA PVC ROSCAVEL 1"" VIQUA 1030203",12,3059,9
53833,TAMPA PVC 2 TECLA CINZA TIGRE 36005432,12,578,16
77349,PASTA CATALOGO 100 FOLHAS PRETA DAC,12,4222,1
77585,BLOCO CONTROLE DE ENTREGA DE AMOSTRA 12X9CM,0,4223,21
77112,FITA CREPE IMOBILIARIA 24X50MT 427 ADERE 43206416,12,1003,15
77180,ETIQUETA TAG ESPECIAL IMPRESSO RR BIG BAG 140X220MM 500UN,16,3989,16
77586,BLOCO CONTROLE DE TRANSFERENCIA DE PRODUTOS 15X21.5CM,0,11,28
77591,BLOCO AUTORIZACAO DE CARREGAMENTO 15X21.5CM,0,4223,10
74938,PLASTICO P/ PLASTIFICACAO A4 220X307X0.07 100UN,0,4224,1
74985,PRANCHETA ACRILICO A4 CRISTAL ACRINIL 120,12,1856,18
76078,FITA CREPE USO GERAL 24X50MT 423 ADERE  00355206418,12,1003,25
80195,VISOR ETIQUETA PASTAS SUSPENSAS 50UN DELLO 0116E0020,11,311,2
80403,GRAMPO GRAMPEADOR GALVANIZADO 23/6 500UN CHAPARRAU,11,4225,2
80429,BLOCO ROMANEIO LOGISTICA REVERSA 14X19CM,0,4226,14
79355,TESOURA MULTIUSO 21CM BRW TE2101,12,4227,12
79603,EXTRATOR GRAMPO INOX CHAPARRAU 03103500,12,4227,4
79598,CLIPS PAPEIS 2/0 CHAPARRAU,11,4228,8
79602,CORRETIVO LIQUIDO 18ML MAXPRINT 703311,12,4229,4
66884,ORGANIZADOR ESCRITORIO HORIZONTAL CRISTAL DELLO 3055H0003,12,4230,38
68253,FITA CREPE USO GERAL 48X50MT 423 ADERE 00355200130,12,3553,19
69894,BLOCO AUTORIZACAO LEITURA AFERICAO 21X15.5CM,0,4226,6
67977,BLOCO AUTORIZACAO ABASTECIMENTO 14.5X10CM,0,4223,21
65318,ETIQUETA PRECO C/ BORDA Nº14 500UN,16,4229,8
64613,FORMULARIO CONTINUO 3 VIAS 1200JG PAPEL BRASIL 5828,11,697,3
66231,BLOCO SOLICITACAO SERVICO 14X19CM,0,4223,14
73173,TESOURA COMFORT MAX 21CM MAXPRINT 716984,12,4231,12
69896,BLOCO AUTORIZACAO ROMANEIO TRANSFERENCIA 21X15.5CM,0,4223,9
69898,BLOCO AUTORIZACAO LUBRIFICACAO 21X15.5CM,0,4226,5
72267,BLOCO FLIP CHART FURO PADRAO 620X860CM 50 FOLHAS TAMOIO 1553-5,12,2091,15
80476,EXPOSITOR CARTONADO VERTICAL 240X335MNM PLASTPARK PT215,12,4222,6
88202,TESOURA COMFORT 21CM MASTERPRINT,12,4226,13
88449,PASTA ELASTICA OFICIO 40MM LINE VERMELHO DAC 077366,12,4232,6
89106,FITA CREPE TAPEFIX ADERE 18MM X 50M,12,4222,10
89267,PASTA L OFICIO CRISTAL CHIES 2917867968,12,4233,12
88908,PASTA ABA ELASTICO OFICIO PP 55MM CRISTAL DAC 09097,12,4224,4
87351,LAPISEIRA 0.7MM BRW LP0712,12,4234,45
86719,PASTA SUSPENSA KRAST DELLO 0050,12,4224,18
87211,PINCEL ATOMICO VERMELHO 1100-M PILOT 7897424089536,12,2236,32
87459,PINCEL ATOMICO VERMELHO PILOT 1100-P,12,4234,55
88087,APAGADOR QUADRO BRANCO ABS 2010 RADEX 24,0,4233,2
87805,ENVELOPE PLASTICO CIRCULAÇÃO INRTERNA 26X35CM,0,4233,24
93413,PRANCHETA A4 FUME 121 - ACRINIL,12,4235,19
93247,FITA CREPE 24 X 50 TEKBOND 20162,12,4236,6
94925,SUPORTE FITA LACRADORA REF98004,12,4232,3
95957,MARCADOR QUADRO BRANCO PRETO FABER CASTELL,12,11,10
90244,ETIQUETA PE 160X300 0.20 MICRAS - ALTA PERFORMANCE,0,697,1550
89630,FITA P/EMPACOTAMENTO 45MM X 45M TRANSP 3M TARTAN 008326,12,1794,159
93147,BLOCO SOLICITACAO SERVICO 50X2 COPIATIVO TAM 21 X 30CM,0,2153,14
82257,FITA ADESIVA TRANSPARENTE 45X40MT 710 ADERE 11053230162,12,4237,66
81925,GRAMPEADOR PAPEL 26/6 20 FOLHAS MX-G20C MAXPRINT 714465,12,3990,2
83361,ETIQUETA TAG ESPECIAL IMPRESSO CE BIG BAG 140X220M 500UN,16,3989,13
83114,ETIQUETA PE 103X207 0.20 MICRAS FLEXO VEL - FORMULA ATTO,0,697,9400
81482,CALCULADORA 12 DIGITOS MASTERPRINT,12,4238,50
81594,ORGANIZADOR ESCRITORIO HORIZONTAL TRIPLO CRISTAL WALEU 10170008,12,2088,6
85194,LAPIS VIOLETA COPIATIVO CIS 13092,12,311,5
85413,CORRETIVO LIQUIDO FABER CASTEL 18ML,12,4229,8
84730,PRANCHETA MADEIRA STALO 8289,12,4225,5
86161,PASTA SUSPENSA A4 RETRATO AZUL ISOFLEX 051965,12,4239,1
85754,"TESOURA MULTIUSO 8"" JOCAR OFFICE 91014",12,4231,2
85924,LIVRO PROTOCOLO CORRESPONDENCIA CAPA DURA 104FLS TILIBRA 120545,12,4228,2
83723,BLOCO FLIP CHART 630X800CM 50 FOLHAS SAO DOMINGOS 6021,12,2091,2
83363,ETIQUETA TAG ESPECIAL IMPRESSO ENLIST BIG BAG 140X220MM 500UN,16,3989,10
83505,PASTA EM L A4 CRISTAL DELLO 0270H0100,12,4225,6
84135,CHAVEIRO IDENTIFICADOR WALEU 281,12,311,151
08152,CANETA MARCA TEXTO ROSA FABER CASTELL,0,311,8
08000,APAGADOR FELTRO QUADRO BRANCO PILOT WBM-7,0,4240,2
08129,ENVELOPE KRAFT OURO 80 X 115MM,0,4241,1737
08899,CLIPS PAPEIS 8/0 CHAPARRAU,11,4228,2
07434,PINCEL QUADRO BRANCO VERMELHO PILOT WBM-7,12,4227,4
07435,PINCEL QUADRO BRANCO VERDE PILOT WBM-7,12,4242,8
07432,PINCEL QUADRO BRANCO AZUL PILOT WBM-7,12,4227,15
07433,PINCEL QUADRO BRANCO PRETO PILOT WBM-7,12,4227,9
07590,CANETA MARCA TEXTO AMARELO FABER CASTELL,12,2236,13
07653,REGUA TRANSPARENTE 30CM DELLO 3100H0096,12,4229,11
07654,BORRACHA ESCOLAR FABBER CASTEL,12,4229,106
12750,COLA TENAZ 35GR,12,4229,3
11937,ETIQUETA IMPRESSORA 50X30MM 33MT,16,697,71
12985,GRAMPEADOR PAPEL 26/6  2 A 25 FOLHAS MAPED,12,311,1
13707,QUADRO BRANCO MODURA ALUMINIO 120X0.90CM STALO 9124,12,4243,1
13306,FITA CREPE IMOBILIARIA 25X50MT 427 ADERE 00043200229,12,1003,32
09935,CANETA TAG PEN ALLFLEX 6712,12,3435,1
10234,PRANCHETA MADEIRA SPALO 9033,12,4244,31
09767,LAPIS CARPINTEIRO VONDER 3340072000,12,311,29
10287,PASTA EM L A4 TRANSPARENTE DAC 42PP-TR,12,2153,57
06341,GRAFITE LAPISEIRA 0.7 FABER CASTELL,11,2236,4
05696,FOLHA IMANTADA 19CM X 15CM,12,4245,2
05938,PINCEL ATOMICO AZUL PILOT 1100-F,12,4227,9
07039,BORRACHA ECO FC MAX FABER CASTELL 7012,12,4229,7
07040,CANETA ESFEROGRAFICA CRISTAL PRETA BIC,12,4246,23
02508,LAMINA ESTILETE 18MM 10UN STARRETT KS06R,12,4231,12
02509,CANETA ESFEROGRAFICA CRISTAL AZUL BIC,12,4246,348
02411,CADERNETA COMUM 70X100MM 64FLS,12,1345,176
02520,GRAMPO GRAMPEADOR 26/6 BRW GR5000,11,4231,8
02652,PINCEL ATOMICO PRETO PILOT 1100-P,12,4234,6
07071,LAPISEIRA 0.7MM MAXPRINT 705591,12,4225,11
07069,MARCADOR RETROPROJETOR PRETO PILOT 2.0,12,2236,13
07076,MARCADOR RETROPROJETOR AZUL PILOT 2.0,12,2236,26
07115,PINCEL ATOMICO VERMELHO PILOT 1100-F,12,4234,14
07113,CANETA ESFEROGRAFICA CRISTAL VERMELHA BIC,12,4246,21
07045,LAPIS PRETO Nº2 FABER CASTELL,12,4246,96
07055,PASTA SUSPENSA MARMORIZADA QUALITY 5124,12,1896,13
07063,CAIXA ARQUIVO MORTO 350X135X240MM,12,4247,68
07051,CANETA MARCA TEXTO VERDE FABER CASTELL,12,4233,11
07054,PRANCHETA ACRILICO A4 CRISTAL ACRIMET 1310,12,3136,2
56180,CANETA MARCA TEXTO AMARELA LUMI COLOR PILOT 200-SL,0,4233,10
55908,LAMINA ESTILETE 18MM BRW LM1801,0,311,1
56181,ETIQUETA TAG ESPECIAL IMPRESSO INTACTA BIG BAG 140X220MM 500UN,16,697,60
57600,ELASTICO LATEX AMARELO 1200UN MERCUR B05040618-07,17,4239,1
57601,GRAMPEADOR PAPEL 26/6  2 A 25 FOLHAS C10 CIS 57000,12,4231,4
57599,FITA ADESIVA TRANSPARENTE 45X45MT 710 ADERE 11053200462,12,996,5
52557,ETIQUETA ADESIVA BCO A4 25.4X66.7MM PIMACO 6180,11,4236,5
55214,CAPA ENCADERNACAO PPL 210X297CM INCOLOR LASSANE 04744,17,4240,15
55215,CAPA ENCADERNACAO PPC 210X297CM PRETO LASSANE 04602,17,4240,15
53601,ENVELOPE COMUM 240MM X 340MM,0,1848,89
55201,PAPEL SULFITE A4 REPORT,24,4247,156
61453,PORTA CANETA-CLIPS-LEMBRETE DELLO 3031H0012,12,4226,3
60544,ADESIVO CONTATO TRADICIONAL 195GR CASCOLA 1406653,0,1880,3
61156,FITA ADESIVA TRANSPARENTE 45X45MT 3M HB004031199,12,4248,50
62403,FITA DUPLA FACE VHB INCOLOR 19X20MT 3M H0001421454,12,4249,3
58196,PASTA A4 STANDARD AZUL ISOFLEX 1262PIA4R-AZ,12,1021,85
59208,PASTA CATALOGO CLASSIC PRETA/MARROM DAC 50FLS,12,4222,2
24493,MARCADOR INDUSTRIAL BRANCO 2MM 60ML BADEN 7301278,12,4234,6
24696,ETIQUETA 21X12MM BRAZIL MX5500,16,4229,8
16067,GRAMPO TRILHO PLAST 80MM-50UND,11,4228,5
17506,CLIPS PAPEIS 4/0,11,3990,1
19406,BLOCO CONTROLE COLHEITA 15X21.5CM,12,2153,57
22096,PASTA PLASTICA ELASTICA 33.5X24.5X4CM,12,4250,1
24386,MARCADOR INDUSTRIAL AMARELO 2MM 60ML BADEN 7301251,12,4234,1
48134,ETIQUETA FORMULARIO CONTINUO 102 X 36MM 10236MC,12,1062,1
46118,LIVRO PROTOCOLO CORRESPONDENCIA 153 X 216MM 104FLS SD 5887-5,12,4228,4
51201,MARCADOR INDUSTRIAL VERMELHO 2MM 60ML BADEN 7301316,12,4234,8
51202,MARCADOR INDUSTRIAL PRETO 2MM 60ML BADEN 7301294,12,4234,10
49576,ETIQUETA ADESIVA BCO A4 21.2X38.2MM PIMACO A4351,11,1896,1
50141,FITA CREPE IMOBILIARIA 18X50MT 427 ADERE 00043200021,12,1003,49
39594,ESPIRAL ENCADERNACAO 40MM - 300 FOLHAS COLORS LASSANE 7001368,0,4251,16
37577,KIT LIMPEZA IMPRESSORA VIDEOJET 402280,14,4252,7
43147,GRAMPO GRAMPEADOR GRAMARC 50/10,11,4206,28
83807,LEITOR REDE CAN CONECT CAN SOLINFTEC EPT000189,12,4158,16
78711,CARREGADOR BATERIA ALTAIR 4 MSA 10092936,0,4253,2
78712,CARREGADOR BATERIA 120VAC VENTIS MX4/PRO SCIENTIFIC 18108191,0,290,2
78900,CONTROLADOR ALLEN BRADLEY 2080-LC50-24QWB,0,1719,1
78800,TOMADA PARA APARELHOS 10A  PRETA MARGIRIUS 13336,12,1709,10
77864,RIBBON PREMIUM EXTRA 560X110MM MARKEN-IMAJE 913310C0560110BK05,12,434,39
77689,MOUSE C/ FIO USB M90 CINZA LOGITECH 910-004053,12,4253,1
79713,BATERIA RADIO MOTOROLA DEP/EP450 7.4V NNTN4970,12,2107,1
79517,TOMADA PARA APARELHOS 20A VERMELHA MARGIRIUS PA011067,12,4055,20
90794,RIBBON PERFORMANCE RESINA 110X560MM MARKEN-IMAJE 913310c0560160bk,12,697,205
89750,MOUSE OPTICO PRETO DELL MS116,12,4254,13
93542,CAN ADAPTER PLANTING DEUTSCH 4 VIAS EPT000829  - SOLINFTEC,0,13,8
85622,ADAPTADOR OTG MICRO USB V8 DIMI DM0506,0,517,6
88357,TECLADO MULTIMIDIA DELL KB216,12,4254,6
54430,CABO HDMI MACHO 2.0MHZ 3D 4K 15MT CHIP SCE 018-1520,12,1896,2
48039,RIBBON RESINA 110X450MM ALTERNATIVA PR000100000158,12,697,1195
48040,RIBBON RESINA 110 X 74MM ALTERNATIVA K115,12,697,103
51553,SUPORTE ERGONOMICO P/ NOTEBOOK MULTISAO NT MULTI,12,706,1
50877,CONECTOR F METALICO COMPRESSAO RG6,12,2033,4
55726,CONECTOR FEMEA GIGALAN CAT6 BRANCO FURUKAWA 35030601,12,845,4
10680,KIT MICROFONE S/ FIO C/ BASE RECEPTOR,14,3913,1
05967,TAMPA PVC 1 MODULO RJ45 CONDULETE TOP TIGRE 36005572,12,4018,20
03141,PLACA 1 POSTO 4404,12,4142,1
05359,MOUSE OPTICO PS2 C/ FIO HP R41126,12,4255,4
07033,"ANILHA SAPATILHO CABO ACO 5/16"" VONDER 3572516000",12,2356,89
30437,DISPOSITIVO INTERFACE ALLEN BRADLEY 1761NETAIC,0,4256,1
39144,RIBBON CERA G42 110X450MM TECH LABEL MPRB110X450CERAG2,12,697,2
39840,FONTE ALIMENTACAO OMRON S8JX-G10024CD,0,2280,1
38495,BATERIA LITIO TADIRAN 3.6V TLH5902 FDK 14250SE,12,2347,2
30439,BASE CONTROLADORES MICROLOGIX 176424BWA,0,4257,1
31634,CONTROLADOR MICROLOGIX 1764LSP,0,3482,1
38965,FONTE CHAVEADA 12V 208MA FULL GAUGE PSA250D,12,1190,6
74016,PELICULA PROTETORA SAMSUNG GALAXY J5 METAL,0,4258,1
71458,EXTENSAO OPTICA CONECTORIZADA SC-APC FURUKAWA 35260318,12,1170,2
71923,CONECTOR MC4 FEMEA INTELBRAS 4825034,12,121,1
76038,CABO COAXIAL RG58 50 OHMS,1,1806,190
76094,RIBBON PERFORMANCE RESINA 160X560MM MARKEN-IMAJE 913310C0560160BK,12,697,42
74511,TINTA CIANO 673 EPSON T673220-AL,12,4255,2
74512,TINTA MAGENTA 673 EPSON T673320-AL,12,4255,2
74509,TINTA AMARELO 673 EPSON T673420-AL,12,4255,2
74510,TINTA PRETO 673 EPSON T673120-AL,12,4255,2
74513,TINTA CIANO CLARO 673 EPSON T673520-AL,12,4255,2
74514,TINTA MAGENTA CLORO 673 EPSON T673620-AL,12,4255,2
64889,CARTAO COMPACT FLASH 1 GB 3.3V/5V TECSOIL 03207100111,12,706,4
65196,LEITOR CARTAO UNIVERSAL USB MULTLASER AC076,12,2114,2
63425,CARREGADOR FAST CHARGE SAMSUNG EP-TA20BWBUGBR,12,4227,5
70209,RIBBON PERFORMANCE 160X560MM MARKEN-IMAJE 912510C0560160BK05,12,697,34
67636,FONTE CHAVEADA 24V 10A 240W LUATEK 7YAH927NS,12,4259,1
85408,CHICOTE STARA 7300-4083,12,4260,1
84572,CANECA PLASTICA AZUL 350ML PLASNORTHON 1209,12,1882,57
85189,BOLEIRA ACRILICA NIQUELART 600,0,4261,1
87559,COPO DESCARTAVEL 180ML TOTALPLAST 100UN,17,379,4
87165,MARMIBOX ROTTO 12.00004.00,0,1755,6
86936,MANTA CORTTEX CSL HOME DESIGN LISA CORTTEX 1.80MX2.20M,0,300,1
81310,LIXEIRA PLASTICA 22LT S/ TAMPA PRETO JSN EB13P,0,4262,9
80999,BORRIFADOR PLASTICO BRISA 500ML GUARANY 03265015,12,2012,1
82616,POTE REDONDO C/ TAMPA 250ML GALVANOTEK G310/250,17,220,3
83044,BALDE PLASTICO 12LT PLASNEW 775,12,3984,2
83170,PORTA-PAO PREMIUM BRANCO C/ TAMPA UZ UZ244,0,4261,1
94912,TRAVESSEIRO 50X70CM NAPOLES,0,2088,10
93994,PORTA SHAMPOO/SABONETE PAREDE FUTURE 095330,12,1375,1
60758,GARRAFA TERMICA 5LT SUPERTERMO TERMOLAR 1095E,0,4263,42
62032,COPO DESCARTAVEL TRANSPARENTE PLASMEL 50ML 100UN,17,769,160
56913,CORTADOR RALADOR LEGUMES KEITA CD01,12,4261,3
57929,GARRAFA TERMICA INOX 1.8LT INVICTA 100197280105,0,4264,3
57111,DISPENSER INOX PAPEL HIGIENICO ROLAO 400MT AURIMAR 1100,12,4111,3
57269,COBERTOR CASAL CASTOR 1.80X2.10MT GUARATINGUETA 038C2S1,0,300,6
65028,LINHA POLIESTER SACARIA FIAL 1350MT,0,4086,46
63603,TAPETE EMBORRACHADO 60X90CM MARROM WATERKAP 190204,12,4265,2
63604,TAPETE EMBORRACHADO 60X90CM PRETO WATERKAP 190203,12,4265,1
63602,TAPETE EMBORRACHADO 40X60CM MARROM WATERKAP 190104,12,4265,3
63600,TAPETE EMBORRACHADO 40X60CM VERMELHO WATERKAP 190110,12,4265,4
63605,TAPETE EMBORRACHADO 60X90CM VERDE WATERKAP 190215,12,4265,1
11001,DISPENSE PAPEL TOALHA INTERFOLHAS PREMISSE C19533,12,4091,2
11002,DISPENSER SABONETE RESERVATORIO 800ML PREMISSE C19428,12,1830,9
10463,DISPENSER PAPEL HIGIENICO ROLAO 300MT PREMISSE C19650,12,4266,5
09558,TOALHA BANHO GRANDE,12,2012,29
09938,SAQUINHO PLAST 04X23-GELADINHO,12,4244,3000
13689,COADOR PANO CAFE 130MM,0,2012,4
11385,LENCOL FRONHA CAMESA 1.88X30CM,15,300,11
07088,COPO DESCARTAVEL MINAPLAST 50ML 100UN,17,769,13
03605,FILTRO COIFA PORTO-PEL 59 X 78CM,12,1000,3
04428,FIXADOR CONGELADOR CAMARA FRIA,12,2400,11
07413,MARMITEX DESCARTAVEL NR9 TAMPA ALUMINIO-120ML,12,769,30
09057,FOSFORO FIAT LUX CX 6 50UN,17,769,35
08496,BOBINA PICOTADA 10KG,12,213,3
54189,PAPEL ALUMINIO 75CMX30M,12,2012,7
53686,TAMPA MARMIBOX POLIETILENO DURA 1153,0,4267,26
21376,PRENDEDOR ROUPA MADEIRA 12UN,17,4268,2
49236,BICO BORRACHA DOSADOR P/ RESERVATORIO TRILHA,12,2689,5
77458,GARRAFA TERMICA INOX PREMIO 3LT ONIX PARAMOUNT 1268,12,1735,1
77442,CANECA PLASTICA AZUL CLASSIC 440ML PANAMBY PLASTICOS 7711,12,300,42
77446,BANQUETA ACO MOR 7896020620013,0,189,6
77991,CANTIL TERMICO 1L ENCAPADO COURO RACOES BRASIL 125,0,4039,6
77087,FIO CORTE NYLON 2.7MM 215MT STIHL 00009303622,12,2202,6
70457,TOALHA ROSTO IMPERIALE BRANCA TRUSSARDI 48X80CM,12,2012,6
71049,MEXEDOR PALHETA CRISTAL P/ CAFE 500UN PRA FESTA 500,0,1375,5
69484,ILUMINACAO LED AZUL 8 FUNCOES 100 LED 110V ZEIN ZF3958,0,4269,134
66200,LAMPADA LUPA INSTRUTHERM LB100,12,4270,3
67857,COPO DESCARTAVEL CRISTALCOPO 180ML 100UN,17,1906,141
71510,DISPENSE PAPEL TOALHA INTERFOLHAS 2 DOBRAS 23X27CM INOX AURIMAR 601,12,186,5
73938,TRAVESSEIRO MICROFIBRA NABELES 70X50CM,12,3945,7
74899,COPO DESCARTAVEL CRISTALCOPO 50ML 100UN,17,3553,238
76802,DISPENSER DESENGRAXANTE BASE 4L NUTRIEX 7593,12,2782,1
72176,FITA LED 72W 6000K 12V 5MT BIOLED IP20-5050,16,4060,1
71727,LIXEIRA PLASTICA BASCULANTE BRANCO 50LT MARFIMETAL EB27,0,1253,1
77954,PAPEL COUCHE FOSCO 30X23CM 170GR SUZANO 207,0,697,12000
75313,BONE OXFORD AZUL MARINHO PROSOL - ATTO SEMENTES,0,3957,200
58450,BONE OXFORD AZUL MARINHO GRUPO ATTO,0,3977,1131
20572,CAPA CHUVA ECOLOGICA TRANSPARENTE,12,3967,2257
79970,COBALZAN 100ML,12,3989,10
79975,DICLOTRIL 50ML,12,3989,5
79973,FLUMAX 50ML,12,3989,5
79969,ZUPREVO 100ML,12,3989,11
79961,BARRAGE 1LT,12,3989,5
84343,SORO FISIOLOGICO CLORETO SODIO 0.9% 500ML,0,3989,50
84345,BIONEW 100ML,12,530,2
84344,NIGLUMINE 50ML,12,3989,1
79976,ENRO10 100ML,12,3989,5
81820,VACINA BRUCELOSE BRUCEL-VET BIOVET 15DS,0,697,4
81760,PRO-BEZERRO 50ML,0,3989,17
75619,AGULHA VETERINARIA HIPODERMICA 15X18 HOPPNER 9816,12,3989,1276
75687,VACINA TRI-EQUI 1ML,0,4271,126
72527,BICO LUER LOCK PISTOLA HOPPNER 006,12,3989,10
69389,VACINA CARBUNCULO FORTRESS 7 50DOSES,0,4271,41
76864,VACINA CONTRA GARROTILHO 20ML 10DOSE,12,4271,60
75689,CATOFOS B12 250ML,12,3989,14
75688,SEDACOL INJETAVEL 100ML,0,3989,12
75862,TINTA MARCADORA BASTAO VERMELHA RAIDEX 57GR AGROZOOTEC 01030001,0,3989,15
75865,VACINA FEBRE AFTOSA BOVICEL 50DOSES,0,4271,70
93880,AGULHA SUTURA S INOX 11CM SOLIDOR,12,11,4
94780,IVERGEN PLATINUM 3.15 BAGO 500ML,0,3989,10
94787,EIXO INTERNO HOPPNER 50ML,12,11,5
94786,CORPO HOPPNER 50ML,12,697,5
92490,SORO ANTITETANICO LIOFILIZADO 5000UI 5ML LEMA-INJEX,12,3989,15
93242,FLOK BIOGENESIS BAGO 500 ML,6,11,30
94796,FUNDO HOPPNER 30ML,12,697,2
94794,ENCOSTO HOPPNER,12,697,4
94797,FUNDO HOPPNER 50ML,12,697,5
95759,EQVALAN GOLD PASTA 74G,12,11,106
94830,VACINA EXCELL 10 250ML 50 DOSES,12,4271,60
94793,GATILHO HOPPNER,12,697,5
94789,PUNHO HOPPNER 50ML,12,4272,5
94788,EIXO EXTERNO HOPPNER 50ML,12,697,5
94790,GUIA EIXO EXTRENO HOPPNER 50ML,12,697,5
94792,REGULADOR DOSAGEM HOPPNER 50ML,12,697,5
94791,UNHA HOPPNER,12,697,10
86248,COLOSSO PULVERIZACAO 1LT,0,3989,2
87157,VACINA RAIVA RABMUNE 25 DOSES CEVA 02.13.013,0,4271,260
86860,BAYCOX 5% ELANCO 250ML,12,3989,2
89295,D-500 INJETAVEL ZOETIS 50ML,0,3989,8
89821,SORO FISIOLOGICO CLORETO SODIO 0.9% 250ML,0,3989,640
90012,BIOGENISIS BAGO 500ML,14,3989,4
89888,SUPLEMENTO VITAMINICO GLICOTON B-12 500ML,0,3989,177
88402,ZUPREVO 50ML,12,3989,2
89070,VACINA BOTULINOGEN 50DS 250ML,0,4271,115
46467,AGULHA VETERINARIA DESCARTAVEL 25X07,12,4273,55
46477,AGULHA VETERINARIA DESCARTAVEL 40X12,12,3989,1580
45945,MATA BICHEIRA TOPLINE SPRAY 400ML,0,3989,16
45601,CALCIO INJETAVEL VALLEE SUPLIMENTO VITAMINIC 250ML,12,3989,30
45129,BERTAC LIQUIDO 1LT,0,3989,20
45802,OLEO CANFORADO UCB 20ML,12,3989,46
45743,AGULHA VETERINARIA HIPODERMICA 12X18 HOPPNER 9810,12,3989,1494
47587,VACINA CARBUNCULO 50 DOSES FORTRESS,12,4271,4
47595,CORTVET 10ML,12,3989,10
47873,OLEO LUBRIFICANTE PISTOLA 35ML HOPPNER 113,12,3989,10
47691,ANTI-INFLAMATORIO TERRACAM SPRAY 125ML,12,3989,15
46488,ANTIPAPILOMATOSO VERRUTRAT 20ML,12,3989,10
46484,IMIZOL INJETAVEL 15ML,12,3989,10
46483,SUPLEMENTO VITAMINICO FERRODEX (FERRO) 50ML,12,3989,10
46485,ANTIBIOTICO KINETOMAX INJETAVEL 100ML,12,3989,60
46487,ANTI-PARASITARIO TANIDIL PO 2KG,12,3989,5
17751,UMBICURA 250ML,12,3989,6
17748,SERINGA DESCARTAVEL 10ML LUER LOCK 0324601,12,3989,145
17753,VIDRO PISTOLA 30ML HOPPNER 188R,12,933,10
17754,VIDRO PISTOLA 50ML HOPPNER 1804,12,933,40
17743,BOTAO EMPURADOR HOPPNER 011,12,3989,19
03405,CREOLINA,6,3989,5
17737,AGROVET PLUS 50ML,12,3989,30
17741,BORRACHA 30ML HOPPNER 1189,12,3989,20
17740,BIOXAN COMPOSTO 500ML,12,3989,40
45124,MONOVIN BRAVET VITAMINA A 20ML,0,697,25
45121,TERRAMICINA LA 50ML,0,3989,40
45125,MERCEPTON INJETAVEL 100ML,0,3989,179
45128,BANAMINE INJETAVEL 50ML,0,3989,30
45120,TIGUVON SPOT ON 1LT,0,3989,14
37379,SERINGA DESCARTAVEL 20ML LUER LOCK 0324801,12,3989,176
65858,AZIUM 10ML,0,3989,60
63907,ROBORANTE ROBOFORTE 250ML,0,11,7
65868,MASTER SORO PLUS 20ML,0,3989,25
65863,CALMINEX 100GR,0,3989,1
65862,UNGUENTO CIDENTAL 250GR,0,3989,41
65864,MONOVIN INJETAVEL B12 20ML,0,3989,20
52971,POMADA ANTIMICROBIANO FURANIL 500GR,0,3989,5
52397,FORMOPED ZOETIS PFIZER 400ML,0,3989,7
55074,SOLUTION 3.5% LA 1LT,0,3989,23
52396,BLO TROL ZOETIS PFIZER 150ML,0,3989,10
50871,BAINHA IMV ISEMINACAO ARTIFICIAL,0,4274,1750
47874,BORRACHA VEDACAO 50ML HOPPNER 189,14,3989,52
50886,ANABOLIC NOXON 500ML,0,3989,94
52394,MONOVIN BRAVET VITAMINA B1 20ML,0,3989,5
57664,SERINGA DESCARTAVEL 03ML LUER LOCK 0324201,12,186,22
57969,VACINA BRUCELOSE BRUCELINA B19 VALLE 10DS,0,4271,5
55811,BORGAL MSD 50ML,0,3989,50
77350,PONTEIRO 520MM BOSCH 1618600019,0,4275,1
78579,"CHAVE DUPLA STORZ 2.1/2"" E 1.1/2"" SEGURIMAX 456",12,2038,6
78495,ENGRAXADEIRA PNEUMATICA 500GR BREMEN 3391,12,4276,6
75633,BROCA ACO RAPIDO 14MM TWILL 40180,12,1695,1
75647,"SOQUETE ESTRIADO CURTO 1/2"" X 18MM D19 GEDORE 015109",12,4277,1
75733,BICO CORTE 60A ESAB 730825,12,2089,2
75374,BALANCA PORTATIL DIGITAL POCKET SCALE 50KG,12,4278,3
75298,BICO CORTE NR02 CONDOR 404840,12,4279,4
