Produto,Descrição Produto,E/S,Depósito,Qtde Mov,Data Digitação
07076,MARCADOR RETROPROJETOR AZUL PILOT 2.0,S,2,1.00000,2022-12-15 07:49:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:18:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:18:00
30463,BASE JD PF11335,S,2,1.00000,2022-12-15 11:05:00
23711,APOIO JD PF80824,S,2,1.00000,2022-12-15 11:04:00
04852,PROTECAO ENGATE AZUL HALTBAR 2112-P1,S,2,1.00000,2022-12-15 16:38:00
56359,VEDA JD CQM20085,S,2,2.00000,2022-12-15 08:02:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:42:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:42:00
30463,BASE JD PF11335,S,2,1.00000,2022-12-15 11:05:00
23711,APOIO JD PF80824,S,2,1.00000,2022-12-15 11:04:00
56359,VEDA JD CQM20085,S,2,1.00000,2022-12-15 08:03:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:42:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:42:00
30463,BASE JD PF11335,S,2,1.00000,2022-12-15 11:05:00
23711,APOIO JD PF80824,S,2,1.00000,2022-12-15 11:04:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:42:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:42:00
02354,CORREIA LISA TRANSPOWER B63,S,2,2.00000,2022-12-15 13:44:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:42:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:42:00
02354,CORREIA LISA TRANSPOWER B63,S,2,2.00000,2022-12-15 13:44:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:43:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:43:00
02354,CORREIA LISA TRANSPOWER B63,S,2,2.00000,2022-12-15 13:44:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:43:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:43:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:11:00
02354,CORREIA LISA TRANSPOWER B63,S,2,2.00000,2022-12-15 13:44:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:43:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:43:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:12:00
02354,CORREIA LISA TRANSPOWER B63,S,2,2.00000,2022-12-15 13:44:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:43:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:43:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:14:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:52:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:52:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:15:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:53:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:53:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:15:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 10:53:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 10:53:00
54936,CAPA JD A79902,S,2,1.00000,2022-12-15 13:16:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:07:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:07:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:07:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:07:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:08:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:08:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:08:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:08:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:08:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:08:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 11:08:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 11:08:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
76090,CONEXAO RAPIDA RETA QS-1/8-8 FESTO 153004,S,2,1.00000,2022-12-15 12:17:00
60245,CONEXAO RAPIDA RETA QS-1/4-8 FESTO 153005,S,2,1.00000,2022-12-15 12:17:00
30670,FILTRO COMBUSTIVEL HONDA 16910KVS611,S,18,1.00000,2022-12-16 07:28:00
12177,FILTRO SECADOR WABCO 4324100202,S,18,1.00000,2022-12-16 10:25:00
51978,OLEO LUBRIFICANTE 2 TEMPO 500ML STIHL 07813893004,S,18,1.00000,2022-12-16 13:15:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-16 07:28:00
18372,OLEO AMACIAMENTO JD BREAK-IN,S,18,25.00000,2022-12-16 10:25:00
04973,MULTIUSO GOLD TRADICIONAL ORIGINAL VEJA 500ML,S,2,2.00000,2022-12-16 11:26:00
82064,PANO CHAO ALVEJADO BRANCO 45X68CM,S,2,10.00000,2022-12-16 11:26:00
72371,ANEL VEDACAO VASO SANITARIO BLUKIT 340102,S,2,1.00000,2022-12-16 13:56:00
67877,CONVERTEDOR FERRUGEM 1LT VONDER 5199710000,S,2,3.00000,2022-12-16 17:14:00
85774,VEDA CALHA 270GR ORBI 15384,S,2,1.00000,2022-12-16 08:12:00
40023,ADESIVO VEDA CHOQUE 150GR MAXI RUBBER 4MP021,S,2,2.00000,2022-12-16 07:26:00
07854,ASSENTO SANITARIO BRANCO ASTRA TPK/AS*BR1,S,2,2.00000,2022-12-16 09:51:00
73518,LAMPADA BULBO LED BIVOLT 70W E40 EMPALUX AL70364,S,2,10.00000,2022-12-16 14:06:00
64332,LAMPADA BULBO LED BIVOLT 50W E27 EMPALUX AL50662,S,2,1.00000,2022-12-16 13:56:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,2.00000,2022-12-16 08:27:00
10735,"PRENSA CABO PVC BSP 3/4"" CINZA STECK S853CI",S,2,8.00000,2022-12-16 15:48:00
81767,"TORNEIRA INOX MESA LAVATORIO 1/2"" PRIMOR DOCOL 00671806",S,2,1.00000,2022-12-16 08:27:00
66900,"TORNEIRA INOX PAREDE COZINHA 1/2"" - 3/4"" TRIO DOCOL 00512306",S,2,1.00000,2022-12-16 11:00:00
07069,MARCADOR RETROPROJETOR PRETO PILOT 2.0,S,2,1.00000,2022-12-16 06:42:00
57599,FITA ADESIVA TRANSPARENTE 45X45MT 710 ADERE 11053200462,S,2,1.00000,2022-12-16 06:51:00
55201,PAPEL SULFITE A4 REPORT,S,2,10.00000,2022-12-16 09:35:00
15941,LIXA FERRO 225 X 275MM GR 80 3M HC000602017,S,2,1.00000,2022-12-16 13:20:00
60910,DESENGRIPANTE 321ML MUNDIAL PRIME AE03000022,S,2,1.00000,2022-12-16 09:19:00
09628,COLA VULK 685GR VIPAL 475006,S,2,1.00000,2022-12-16 18:49:00
02862,OXIGENIO PPU,S,2,1.00000,2022-12-16 13:35:00
04041,ACETILENO PPU,S,2,1.00000,2022-12-16 13:20:00
86439,PASTA GEL 3KG SCHEBOR SB3003,S,2,4.00000,2022-12-16 18:49:00
80242,LIMPA CONTATO 300ML PROTEG 5510112,S,2,5.00000,2022-12-16 07:20:00
78015,CAMARA AR 710/70R38 TR218A TORTUGA AG4242,S,2,1.00000,2022-12-16 13:43:00
37222,BATERIA 100AHP S5 100E BOSCH 0092S58180,S,2,1.00000,2022-12-16 07:19:00
02337,ROLAMENTO ESFERA FAG 6202 2RS,S,2,2.00000,2022-12-16 09:19:00
38611,ROLAMENTO ESFERA SKF 6303 2Z C3,S,2,2.00000,2022-12-16 08:49:00
52931,CONE JD JD8187,S,2,2.00000,2022-12-16 11:47:00
35817,ROLAMENTO STARA 9100-3241,S,2,2.00000,2022-12-16 14:50:00
23462,REPARO CONECTOR RAINHA DAS SETE ETE6761,S,2,1.00000,2022-12-16 07:26:00
23463,REPARO CONECTOR RAINHA DAS SETE ETE8761,S,2,1.00000,2022-12-16 07:25:00
15087,REGULADOR BOSCH 1987237061,S,2,1.00000,2022-12-16 18:45:00
06197,SENSOR JD AH164538,S,2,1.00000,2022-12-16 17:13:00
65521,ALETA JD H222456,S,2,1.00000,2022-12-16 17:06:00
30672,TIRA JD H156240,S,2,1.00000,2022-12-16 07:58:00
79589,"VALVULA ESFERA TRIPARTIDA PT 1/2"" MGA 62031104032001",S,2,1.00000,2022-12-16 10:10:00
58636,COPO NYLON EUROFILT 115152340,S,2,1.00000,2022-12-16 07:26:00
08031,CAPA JD AN202656,S,2,1.00000,2022-12-16 18:35:00
42830,BASCULADOR JD AN402447,S,2,1.00000,2022-12-16 13:45:00
12046,PARA-CHOQUE JD N314367,S,2,2.00000,2022-12-16 13:45:00
10500,CORPO JD AN305432,S,2,4.00000,2022-12-16 13:51:00
14858,ARTICULACAO JD H202415,S,2,4.00000,2022-12-16 10:02:00
28623,FLANGE JD E62484,S,2,2.00000,2022-12-16 14:13:00
25702,FLANGE JD H103264,S,2,6.00000,2022-12-16 11:35:00
36496,"MANGUEIRA HIDRAULICA 3/8"" 2 TA 5800 PSI AEROQUIP GH7816",S,2,8.00000,2022-12-16 06:43:00
30324,PARAFUSO JD 03M7184,S,2,3.00000,2022-12-16 10:02:00
16430,PORCA JD 14M7298,S,2,10.00000,2022-12-16 10:02:00
05914,ARRUELA LISA 12MM P5MM,S,2,15.00000,2022-12-16 13:32:00
03371,PORCA TRAVANTE 12MM MA,S,2,15.00000,2022-12-16 13:32:00
01438,PARAFUSO FRANCES 12X30MM MA RI 8.8,S,2,15.00000,2022-12-16 13:32:00
22415,"ARRUELA LISA 3/8""",S,2,5.000.00000,2022-12-16 11:54:00
23482,VEDACAO JD AA26234,S,2,1.00000,2022-12-16 11:47:00
49312,RETENTOR 125.00 X 150.35 X 13.00 TCS TCS0047,S,2,1.00000,2022-12-16 11:30:00
34139,VEDACAO JD H217663,S,2,1.00000,2022-12-16 09:26:00
33243,RETENTOR STARA 9100-3118,S,2,2.00000,2022-12-16 14:50:00
46642,VEDACAO JD CQ54880,S,2,2.00000,2022-12-16 11:39:00
36086,CONEXAO HIDRAULICA AEROQUIP 1AA8MP6,S,2,1.00000,2022-12-16 06:43:00
36222,CONEXAO HIDRAULICA AEROQUIP 1AA8FJB6,S,2,2.00000,2022-12-16 06:43:00
78792,ABRACADEIRA NYLON PRETA 400X4.8MM,S,2,5.00000,2022-12-16 11:47:00
91301,PINO JD H231750,S,2,4.00000,2022-12-16 17:43:00
51657,BICO JD DZ100221,S,2,6.00000,2022-12-16 20:46:00
07301,OCULOS INCOLOR SEGURANCA UVEX STEALTH S3960C,S,2,4.00000,2022-12-16 09:39:00
64332,LAMPADA BULBO LED BIVOLT 50W E27 EMPALUX AL50662,S,2,1.00000,2022-12-16 14:45:00
35817,ROLAMENTO STARA 9100-3241,S,2,2.00000,2022-12-16 17:26:00
65521,ALETA JD H222456,S,2,1.00000,2022-12-16 17:06:00
79589,"VALVULA ESFERA TRIPARTIDA PT 1/2"" MGA 62031104032001",S,2,1.00000,2022-12-16 10:11:00
33243,RETENTOR STARA 9100-3118,S,2,2.00000,2022-12-16 17:26:00
83614,LUVA LATEX NITRILICA CANNO LONGO G SOLVEX ANSELL 37185,S,2,26.00000,2022-12-16 09:39:00
93059,FILTRO AR 143RII BRANCO FURO PEQUENO HUSQVARNA 587930701,S,18,1.00000,2022-12-16 16:28:00
95861,FILTRO COMBUSTIVEL HUSQVARNA 503443201,S,18,2.00000,2022-12-16 16:28:00
95581,REGULADOR TENSAO STEP DOWN 5V SAIDA USB,S,2,20.00000,2022-12-16 12:16:00
92499,PREGO TELHEIRO 18X27 GERDAU 117000087,S,2,180.00000,2022-12-16 07:24:00
80242,LIMPA CONTATO 300ML PROTEG 5510112,S,2,1.00000,2022-12-16 13:45:00
22063,"DISCO DESBASTE 4.1/2""X1/4""X7/8"" A24R-BF DEWALT DW44540",S,2,5.00000,2022-12-16 13:36:00
79589,"VALVULA ESFERA TRIPARTIDA PT 1/2"" MGA 62031104032001",S,2,1.00000,2022-12-16 10:14:00
25856,ESCOVA JD A78723,S,2,18.00000,2022-12-16 13:50:00
17517,MASCARA PFF3 C/ VALVULA DELTA PLUS WPS1500,S,2,600.00000,2022-12-16 09:39:00
79589,"VALVULA ESFERA TRIPARTIDA PT 1/2"" MGA 62031104032001",S,2,1.00000,2022-12-16 10:15:00
96033,CADEADO BLOQUEIO VERMELHO ABS-34  PADO,S,2,3.00000,2022-12-16 16:54:00
56359,VEDA JD CQM20085,S,2,2.00000,2022-12-16 16:23:00
79589,"VALVULA ESFERA TRIPARTIDA PT 1/2"" MGA 62031104032001",S,2,1.00000,2022-12-16 10:15:00
96032,BLOQUEIO VALVULA ESFERA 1/4 A 1 - 0.6 A 25 MM,S,2,3.00000,2022-12-16 16:54:00
49013,BUCHA JD H169373,S,2,20.00000,2022-12-16 16:22:00
41763,TERMINAL PRE-ISOLADO OLHAL 4MM AMARELO TP-6-4,S,2,20.00000,2022-12-16 16:53:00
72480,"PRENSA CABO PVC NPT 3/4"" CINZA WETZEL E019500040",S,2,27.00000,2022-12-16 15:38:00
41682,POSTE CONCRETO 10 X 10CM X 2.5MT,S,2,12.00000,2022-12-16 14:06:00
37585,FAROL ARTEB 0160422,S,2,1.00000,2022-12-16 15:58:00
37586,FAROL ARTEB 0160421,S,2,1.00000,2022-12-16 15:58:00
96024,COLUNA DIRECAO STARA 7922-4105-B14,S,2,1.00000,2022-12-16 14:36:00
95983,VIGA U 247X103X2000 CHAPA 1/4 6MT,S,2,1.00000,2022-12-16 14:07:00
95984,VIGA U 260X110X2000 CHAPA 1/4 6MT,S,2,1.00000,2022-12-16 14:07:00
82769,"RODA ALUMINIO 8"" C/ROLAMENTO 6005 MADEMIL 4R",S,2,2.00000,2022-12-16 16:13:00
65454,GUIA JD R200828,S,2,1.00000,2022-12-16 16:34:00
75412,PNEU 750X16 10L AT52 ANTEO 3948400,S,2,1.00000,2022-12-16 14:20:00
59095,FILTRO AR HONDA 17211KWGB00,S,18,1.00000,2022-12-17 08:38:00
91977,OLEO LUBRIFICANTE 4T 20W50 1LT ADVANCE SHELL AX5,S,18,1.00000,2022-12-17 09:01:00
69808,OLEO LUBRIFICANTE 10W30 4T HONDA 08233M99024,S,18,1.00000,2022-12-17 08:38:00
11924,CADEADO TRADICIONAL 35MM PADO LT35,S,2,1.00000,2022-12-17 07:24:00
15215,CADEADO TRADICIONAL 45MM PADO LT45,S,2,2.00000,2022-12-17 07:24:00
82064,PANO CHAO ALVEJADO BRANCO 45X68CM,S,2,3.00000,2022-12-17 09:50:00
04973,MULTIUSO GOLD TRADICIONAL ORIGINAL VEJA 500ML,S,2,3.00000,2022-12-17 09:49:00
02293,LUVA PVC ESGOTO SIMPLES 40MM TIGRE 27580408,S,2,1.00000,2022-12-17 09:41:00
02305,LUVA PVC ESGOTO SIMPLES 50MM TIGRE 26300509,S,2,1.00000,2022-12-17 09:41:00
72371,ANEL VEDACAO VASO SANITARIO BLUKIT 340102,S,2,1.00000,2022-12-17 08:15:00
57158,SILICONE INCOLOR 250GR ORBI 6400,S,2,1.00000,2022-12-17 09:41:00
70426,SILICONE NEUTRO 274GR SILOC 9401022,S,2,1.00000,2022-12-17 10:02:00
08115,PLUGUE MACHO 2P+T 10A 250V CINZA EXTERNA MEC-TRONIC 39005,S,2,3.00000,2022-12-17 08:16:00
64332,LAMPADA BULBO LED BIVOLT 50W E27 EMPALUX AL50662,S,2,1.00000,2022-12-17 08:27:00
07316,FITA ISOLANTE ALTA FUSAO SCOTH 23BR 19X10MT 3M H0002185603,S,2,2.00000,2022-12-17 09:49:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,3.00000,2022-12-17 09:49:00
82424,"DISCO DIAMANTADO LISO PORCELANATO ESPECIAL 4"" DIAMANTE AZUL",S,2,1.00000,2022-12-17 07:04:00
76884,PLUGUE FEMEA 2P+T 10A 250V CINZA EXTERNA MEC-TRONIC 39009,S,2,3.00000,2022-12-17 08:16:00
13291,"PINCEL PINTURA 2.1/2"" ATLAS 395/6",S,2,3.00000,2022-12-17 09:49:00
09628,COLA VULK 685GR VIPAL 475006,S,2,4.00000,2022-12-17 08:36:00
80242,LIMPA CONTATO 300ML PROTEG 5510112,S,2,5.00000,2022-12-17 09:49:00
70760,CORREIA LISA GATES B48,S,2,2.00000,2022-12-17 09:06:00
95381,CAMARA AR 100/90ARO17 VULCAN MJ17,S,2,1.00000,2022-12-17 14:29:00
63868,CAMARA AR 90/90X19 RINALDI RA19,S,2,1.00000,2022-12-17 07:43:00
10677,CAMARA STARA 9100-0643,S,2,2.00000,2022-12-17 13:09:00
00402,REMENDO FRIO R 2 VIPAL 345102,S,2,4.00000,2022-12-17 08:36:00
05995,REMENDO FRIO R 3 VIPAL 345103,S,2,4.00000,2022-12-17 08:36:00
03663,REMENDO FRIO R 4 VIPAL 345104,S,2,4.00000,2022-12-17 08:36:00
00403,TIP TOP VD 2 VIPAL 303902,S,2,4.00000,2022-12-17 08:36:00
01399,TIP TOP VD 3 VIPAL 303903,S,2,4.00000,2022-12-17 08:36:00
12062,TIP TOP VD 4 VIPAL 303904,S,2,4.00000,2022-12-17 08:36:00
01402,TIP TOP VD 5 VIPAL 303905,S,2,4.00000,2022-12-17 08:36:00
36596,CHICOTE RAINHA DAS SETE ETE6707,S,2,2.00000,2022-12-17 09:43:00
83145,CHICOTE RAINHA DAS SETE ETE7707,S,2,2.00000,2022-12-17 09:43:00
73075,ANEL STARA 9100-0251,S,2,1.00000,2022-12-17 10:59:00
73074,ANEL STARA 7810-4619,S,2,1.00000,2022-12-17 10:59:00
70447,RELACAO HONDA H0640KREG00,S,2,1.00000,2022-12-17 14:37:00
86595,CONEXAO CURVA AEROQUIP 4S12FHB12,S,2,1.00000,2022-12-17 13:54:00
77832,PANTOGRAFICO STARA 6360-3329,S,2,1.00000,2022-12-17 11:00:00
24831,DISCO STARA 7313-3021,S,2,1.00000,2022-12-17 08:21:00
02124,MANCAL STARA 7310-3039,S,2,1.00000,2022-12-17 12:39:00
78351,"MANGUEIRA HIDRAULICA 3/4"" 4 SH 6100 PSI EATON EC600-12",S,2,2.30000,2022-12-17 13:54:30
82577,"TUBO FLEXIVEL TRANSPARENTE 1.1/4"" KANAFLEX KM-ST",S,2,30.00000,2022-12-17 11:00:00
03668,"MOLA PENDURAL  4X4 3/16""X 70 X 828 SILOMAX 16002088",S,2,1.00000,2022-12-17 07:14:00
20797,PORCA JD 14H876,S,2,1.00000,2022-12-17 08:44:00
07019,PARAFUSO FIXAR BACIA SANITARIO 10MM SIGMA 40508310,S,2,2.00000,2022-12-17 08:15:00
49786,PORCA TRAVANTE 6MM MA,S,2,4.00000,2022-12-17 08:21:00
01704,PARAFUSO FRANCES 6X16MM MA RI 8.8,S,2,4.00000,2022-12-17 08:21:00
01491,"PARAFUSO SEXTAVADO 3/8""X1/2"" MA RI 8.8",S,2,6.00000,2022-12-17 13:09:00
03367,PORCA TRAVANTE 10MM MA,S,2,6.00000,2022-12-17 13:10:00
01513,PARAFUSO SEXTAVADO 10X30MM MA RI 8.8,S,2,6.00000,2022-12-17 13:10:00
01571,PARAFUSO SEXTAVADO 8X35MM MA RI 8.8,S,2,12.00000,2022-12-17 13:09:00
06752,VEDACAO JD AH136497,S,2,1.00000,2022-12-17 08:43:00
14712,SELO JD AN206043,S,2,1.00000,2022-12-17 12:25:00
01486,SAPATA HONDA 06430GCE900,S,2,1.00000,2022-12-17 14:37:00
80031,PASTILHA FREIO TR HONDA 06435KREG32,S,2,1.00000,2022-12-17 14:36:00
70366,PASTILHA HONDA 06455KREK01,S,2,1.00000,2022-12-17 14:36:00
36080,CONEXAO HIDRAULICA AEROQUIP 1AA2MP4,S,2,2.00000,2022-12-17 10:20:00
83986,TAMPA PLASTICA BREMEN 660F,S,2,8.00000,2022-12-17 08:36:00
35708,TERMINAL JD AN204654,S,2,1.00000,2022-12-17 08:44:00
08611,TERMINAL SAPAO REFORCADO FEK TBF1004,S,2,2.00000,2022-12-17 13:02:00
83391,ABRACADEIRA NYLON BRANCA 390X4.8MM,S,2,100.00000,2022-12-17 11:57:00
77828,PINO STARA 6007-1121,S,2,1.00000,2022-12-17 10:59:00
75650,CHAVETA STARA 7313-4106-CH,S,2,2.00000,2022-12-17 06:43:00
35738,FITA ISOLANTE SCOTCH 33+ 19X20MT 3M H0002243782,S,2,1.00000,2022-12-17 11:57:00
80242,LIMPA CONTATO 300ML PROTEG 5510112,S,2,2.00000,2022-12-17 11:57:00
10677,CAMARA STARA 9100-0643,S,2,1.00000,2022-12-17 13:10:00
54974,ROLAMENTO ROLETE SKF 30204 2J/Q,S,2,2.00000,2022-12-17 10:59:00
71842,ROLAMENTO ESFERA INA F110390,S,2,6.00000,2022-12-17 10:59:00
70014,PINO STARA 9100-4517,S,2,1.00000,2022-12-17 10:59:00
72621,CALOTA STARA 6123-1207,S,2,1.00000,2022-12-17 10:59:00
82244,CONECTOR STARA 6344-4002,S,2,1.00000,2022-12-17 11:00:00
73971,ALCA STARA 6007-4398,S,2,1.00000,2022-12-17 10:59:00
86595,CONEXAO CURVA AEROQUIP 4S12FHB12,S,2,1.00000,2022-12-17 15:25:00
71628,EIXO STARA 6344-1615,S,2,2.00000,2022-12-17 10:59:00
71627,EIXO STARA 6344-1614,S,2,4.00000,2022-12-17 10:59:00
79427,MOLA STARA 6007-4337,S,2,1.00000,2022-12-17 10:59:00
77830,ARRUELA STARA 9100-0546,S,2,1.00000,2022-12-17 10:59:00
77831,PARAFUSO STARA 9100-6138,S,2,1.00000,2022-12-17 10:59:00
77829,ARRUELA STARA 6117-1105,S,2,1.00000,2022-12-17 10:59:00
03367,PORCA TRAVANTE 10MM MA,S,2,6.00000,2022-12-17 13:10:00
01513,PARAFUSO SEXTAVADO 10X30MM MA RI 8.8,S,2,6.00000,2022-12-17 13:10:00
02107,PORCA TRAVANTE 8MM MA,S,2,12.00000,2022-12-17 13:09:00
04598,RETENTOR 30.00 X 47.00 X 7.00 ARCA 5069,S,2,1.00000,2022-12-17 10:58:00
08979,RETENTOR 30.00 X 52.00 X 7.00 APC 4557,S,2,3.00000,2022-12-17 10:59:00
72545,TAMPA STARA 6010-1160,S,2,6.00000,2022-12-17 10:59:00
83986,TAMPA PLASTICA BREMEN 660F,S,2,8.00000,2022-12-17 08:36:00
77781,CONDUTOR STARA 6112-4177,S,2,15.00000,2022-12-17 10:59:00
04253,PINO ELASTICO 5X30MM,S,2,1.00000,2022-12-17 10:58:00
59095,FILTRO AR HONDA 17211KWGB00,S,18,1.00000,2022-12-17 09:01:00
94298,REGUA 12 TOMADAS RAKER RACK 19  10A,S,2,1.00000,2022-12-17 11:01:00
85661,SUPORTE GPS CELULAR MOTO C/CARREGADOR GUIDAO NF,S,2,10.00000,2022-12-17 10:13:00
96038,TUBO COMBUSTIVEL VANNUCCI VA23324,S,2,1.00000,2022-12-17 10:25:00
87120,TINTA ESMALTE MARROM SINTETICO SUVINIL 3.6L,S,2,1.00000,2022-12-17 11:03:00
08130,CARTAO PONTO MENSAL TILIBRA 15019,S,2,8.00000,2022-12-17 11:02:00
56633,GAS REFRIGERACAO SUVA R134A 13.62KG DUPONT D12837432,S,2,1.00000,2022-12-17 08:17:00
02216,CORREIA LISA TRANSPOWER B77,S,2,3.00000,2022-12-17 11:05:00
91164,ROLAMENTO JD AA81188,S,2,2.00000,2022-12-17 10:35:00
94640,GUIA SENSOR STARA 6426-1261,S,2,1.00000,2022-12-17 10:18:00
95985,BUZINA BIBI 24V 335HZ UNIVERSAL 125MM,S,2,1.00000,2022-12-17 10:22:00
86828,INTERRUPTOR ZOUIL 3MTB101259,S,2,1.00000,2022-12-17 10:23:00
55431,LAMPADA 24V 21W 1034 PHILIPS 13499,S,2,4.00000,2022-12-17 10:37:00
27172,TORNEIRA PLASTICO COROTE 5/8 HERC,S,2,1.00000,2022-12-17 10:21:00
95732,CONEXAO MF 059488P1,S,2,1.00000,2022-12-17 10:37:00
30463,BASE JD PF11335,S,2,1.00000,2022-12-17 10:57:00
10356,RETROVISOR JD AL78021,S,2,1.00000,2022-12-17 06:46:00
72920,ALETA JD HXE36443,S,2,1.00000,2022-12-17 11:03:00
95987,SUCCAO RETORNO STARA 7955-4210,S,2,1.00000,2022-12-17 10:26:00
60751,APOIO JD R218521,S,2,1.00000,2022-12-17 06:46:00
23711,APOIO JD PF80824,S,2,1.00000,2022-12-17 10:57:00
95974,ASSENTO JD L208923,S,2,2.00000,2022-12-17 10:54:00
30950,BUCHA BGL H312,S,2,2.00000,2022-12-17 10:20:00
81503,EIXO JD KK41023,S,2,11.00000,2022-12-17 10:53:00
94815,PARAUSO STARA 9100-3210,S,2,1.00000,2022-12-17 10:17:00
24740,PARAFUSO JD PF11600,S,2,2.00000,2022-12-17 10:57:00
